WEEK,NUM_FLOW_PLANTS,SPECIES,EGG_TOT,LARV_TOT,ANT_TOT,APH_TOT,PREDATOR_TOT
5,113,1,0,0,0,0,0
5,113,1,0,0,0,0,0
5,40,1,2,0,0,0,1
5,40,1,0,0,0,0,0
5,40,1,0,0,1,0,1
5,30,1,1,0,0,0,1
5,20,1,0,0,0,0,0
5,20,1,0,0,0,0,0
5,80,1,0,0,1,1,0
5,80,1,0,0,2,0,0
5,40,2,1,1,3,5,3
5,35,3,0,2,0,0,1
5,80,3,0,0,0,0,0
5,80,3,0,0,0,0,0
5,80,3,0,0,0,0,0
5,80,3,0,0,0,0,0
5,113,1,0,0,0,0,0
5,113,1,0,0,2,0,2
5,113,1,1,0,2,0,2
5,40,1,2,1,0,0,2
5,30,1,0,0,0,0,0
5,80,1,0,0,0,0,1
5,20,2,1,3,0,5,0
5,20,2,0,5,0,2,0
5,80,2,0,0,1,10,2
5,40,3,0,0,0,0,0
5,30,3,0,0,0,0,1
5,30,3,0,0,0,0,0
5,30,3,0,0,0,0,0
5,35,3,0,0,0,0,0
5,35,3,0,0,0,0,1
5,80,1,0,0,0,0,0
5,80,1,0,0,0,0,0
5,119,1,0,0,1,10,4
5,119,1,0,0,0,11,4
5,119,1,0,0,0,0,0
5,119,1,1,0,0,0,0
5,20,1,1,0,0,0,0
5,20,1,2,0,0,0,0
5,80,2,0,0,0,18,0
5,80,2,1,0,8,7,0
5,80,2,1,0,0,8,0
5,113,2,0,0,2,3,2
5,113,2,0,0,0,3,0
5,113,2,0,0,0,11,0
5,113,2,0,0,12,16,4
5,113,2,0,0,4,19,2
5,40,2,3,0,4,9,4
5,40,2,0,0,1,7,3
5,40,2,2,0,1,13,1
5,35,2,1,0,0,22,1
5,35,2,0,0,0,11,1
5,35,2,2,0,0,5,2
5,35,2,0,0,2,4,0
5,35,2,0,0,4,13,2
5,119,2,0,0,20,1170,18
5,119,2,0,0,0,3510,0
5,119,2,0,0,0,140,0
5,119,2,1,0,1,325,5
5,119,2,0,0,0,450,0
5,15,2,1,0,0,8,0
5,15,2,5,0,0,80,1
5,15,2,1,0,0,2,0
5,80,3,0,0,0,0,0
5,80,3,0,0,0,0,0
5,80,3,0,1,0,0,0
5,113,3,0,0,0,0,0
5,113,3,0,0,0,0,0
5,113,3,0,0,0,0,0
5,40,3,0,0,0,0,0
5,35,3,0,0,0,0,2
5,119,3,0,0,0,0,0
5,15,3,0,0,0,0,0
5,15,3,0,0,0,0,0
5,15,3,0,0,0,0,0
5,15,3,0,0,0,0,0
5,80,1,0,0,0,0,0
5,80,1,0,0,0,0,1
5,119,1,0,0,0,3,1
5,20,1,3,0,0,0,0
5,20,1,6,0,0,0,1
5,20,1,1,0,0,0,0
5,80,1,0,0,0,0,3
5,80,2,0,0,4,0,0
5,40,2,3,0,11,4,1
5,20,2,1,0,0,0,0
5,80,2,0,0,1,4,2
5,80,2,0,0,1,0,0
5,80,2,0,0,6,2,1
5,80,3,0,0,0,0,0
5,80,3,0,0,1,0,1
5,113,3,0,0,0,0,0
5,40,3,0,0,0,0,0
5,40,3,0,0,0,0,0
5,30,3,0,0,3,0,0
5,30,3,0,0,0,0,1
5,35,3,0,0,0,0,0
5,119,3,0,0,0,0,0
5,119,3,0,0,0,0,0
5,119,3,0,0,0,0,1
5,80,3,0,0,0,0,0
5,15,3,0,0,0,0,0
5,80,1,0,0,0,0,0
5,40,1,0,0,0,0,0
5,35,1,0,0,0,0,0
5,20,1,0,0,0,0,1
5,20,1,1,1,0,1,1
5,20,1,3,0,0,0,1
5,80,1,0,0,1,0,0
5,80,2,2,0,2,6,1
5,30,2,1,0,0,0,2
5,30,2,0,0,0,7,0
5,30,2,0,0,0,9,0
5,30,2,0,0,0,5,0
5,30,2,0,0,0,4,1
5,20,2,3,0,3,9,0
5,20,2,2,0,0,7,0
5,20,2,1,1,6,12,1
5,20,2,0,0,0,7,18
5,20,2,1,0,3,15,4
5,20,2,1,1,2,4,2
5,20,2,0,1,0,2,0
5,80,2,0,0,3,4,0
5,15,2,0,2,2,255,3
5,15,2,0,0,1,17,2
5,113,3,0,0,0,0,0
5,40,3,0,0,0,0,0
5,119,3,0,0,0,0,0
5,20,3,1,0,0,0,2
5,20,3,0,0,0,0,1
5,20,3,0,0,0,0,0
5,20,3,0,0,0,0,0
5,20,3,0,0,0,0,0
5,20,3,0,0,0,0,0
6,80,1,0,0,0,0,2
6,40,1,2,1,0,0,2
6,40,1,8,0,0,0,2
6,40,1,1,1,0,0,1
6,20,1,6,0,0,0,3
6,20,1,3,0,0,0,0
6,30,3,0,0,0,0,0
6,30,3,0,0,0,0,0
6,35,3,0,0,0,0,1
6,35,3,1,0,0,0,0
6,20,3,0,0,0,0,0
6,80,3,0,0,0,0,0
6,80,3,0,0,0,0,0
6,80,3,0,0,0,0,0
6,113,1,0,0,0,0,0
6,30,1,10,0,1,2,1
6,30,1,5,1,0,0,0
6,20,1,1,0,0,0,2
6,15,3,0,0,0,0,0
6,80,1,1,0,0,0,0
6,113,1,0,0,0,0,0
6,113,1,0,0,0,0,0
6,119,1,1,0,0,0,0
6,119,1,1,0,0,0,2
6,119,1,0,0,0,0,0
6,80,1,2,0,0,0,1
6,80,1,0,0,0,0,0
6,80,2,0,0,0,0,2
6,80,2,0,0,0,0,0
6,80,2,0,0,0,6,0
6,80,2,0,0,2,8,0
6,80,2,0,0,0,0,0
6,113,2,0,0,11,60,1
6,40,2,2,0,0,0,1
6,40,2,2,0,0,0,2
6,40,2,1,0,0,0,1
6,40,2,1,0,0,0,1
6,35,2,2,0,1,6,2
6,35,2,0,0,0,254,0
6,35,2,2,0,1,11,1
6,35,2,0,0,1,476,2
6,35,2,0,0,0,176,1
6,119,2,0,0,0,1440,1
6,119,2,1,1,2,2170,2
6,119,2,1,0,1,2200,3
6,20,2,2,1,0,35,0
6,80,2,1,0,0,2,2
6,15,2,0,0,0,402,3
6,80,3,0,0,0,0,0
6,80,3,1,0,0,0,0
6,80,3,0,0,0,0,0
6,80,3,0,0,0,0,0
6,113,3,0,0,0,0,0
6,113,3,0,0,0,0,0
6,113,3,0,0,0,0,0
6,30,3,1,0,0,15,0
6,30,3,0,0,0,0,0
6,35,3,0,0,0,0,0
6,35,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,15,3,0,0,0,0,0
6,15,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,80,1,1,0,0,0,2
6,80,1,0,0,0,0,1
6,40,1,5,0,0,0,1
6,20,1,1,0,0,0,0
6,20,1,1,0,0,0,3
6,20,1,3,0,0,0,0
6,20,1,1,0,0,0,0
6,20,1,1,0,0,0,0
6,113,2,0,0,0,12,1
6,80,2,0,0,1,49,1
6,80,3,0,0,0,0,0
6,113,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,30,3,0,0,0,0,2
6,35,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,119,3,0,0,0,0,0
6,80,3,0,0,0,0,0
6,15,3,0,0,0,0,0
6,15,3,0,0,1,6,0
6,80,1,2,0,0,0,0
6,113,1,0,1,0,1,0
6,113,1,0,0,0,0,0
6,40,1,0,0,0,0,0
6,35,1,0,0,0,0,0
6,119,1,0,1,0,0,0
6,119,1,1,0,0,0,0
6,20,1,1,1,0,0,0
6,20,1,3,0,0,0,0
6,80,1,0,0,0,0,0
6,80,1,0,0,0,0,0
6,80,1,0,0,0,0,0
6,113,2,0,0,1,6,2
6,113,2,0,0,0,0,0
6,113,2,0,0,0,6,0
6,40,2,0,0,0,0,2
6,30,2,1,0,0,8,0
6,30,2,4,0,1,6,2
6,30,2,1,0,0,40,0
6,30,2,9,0,0,4,1
6,30,2,2,0,0,0,1
6,119,2,0,1,0,160,0
6,119,2,1,0,0,520,0
6,20,2,0,0,0,1,0
6,20,2,0,0,0,6,0
6,20,2,4,0,0,29,0
6,20,2,1,0,0,30,0
6,20,2,0,0,0,1,0
6,20,2,3,0,4,41,2
6,20,2,3,0,3,51,1
6,20,2,0,1,0,3,10
6,20,2,0,0,0,1,4
6,80,2,0,0,0,5,0
6,80,2,2,1,0,58,4
6,80,2,2,0,0,15,0
6,15,2,1,3,0,0,0
6,15,2,0,0,0,0,0
6,15,2,0,0,0,0,0
6,15,2,6,0,0,579,1
6,113,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,40,3,0,0,0,0,0
6,20,3,1,1,0,0,0
6,20,3,0,0,0,0,0
6,20,3,0,0,0,0,0
6,20,3,0,0,0,0,0
6,20,3,0,0,0,0,0
6,80,3,0,0,0,0,0
7,80,1,1,0,0,0,0
7,40,1,9,0,0,0,0
7,40,1,3,0,1,0,1
7,40,1,4,0,7,1,7
7,30,1,4,0,0,31,2
7,20,1,2,1,0,0,2
7,20,1,0,0,0,0,1
7,20,1,1,0,0,2,1
7,20,3,0,0,0,0,0
7,20,3,0,0,0,0,0
7,20,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,20,1,3,0,0,0,1
7,20,1,1,0,0,0,2
7,20,1,6,1,0,0,1
7,30,3,1,1,2,0,1
7,30,3,1,0,0,0,0
7,30,3,1,0,0,0,1
7,35,3,0,1,0,0,1
7,80,1,0,0,0,0,0
7,80,1,1,0,0,0,3
7,80,1,0,0,0,0,0
7,80,1,1,0,0,0,0
7,113,1,0,0,0,0,0
7,113,1,1,0,0,0,0
7,113,1,0,0,2,0,0
7,119,1,1,1,1,779,2
7,119,1,7,0,0,12,2
7,119,1,0,1,0,11,1
7,80,1,2,0,0,0,1
7,80,1,2,0,0,0,0
7,80,1,3,0,0,9,0
7,80,2,1,0,4,28,1
7,80,2,6,0,0,3,0
7,80,2,0,0,2,16,0
7,113,2,1,0,5,20,6
7,113,2,0,0,2,11,4
7,40,2,3,0,1,13,1
7,35,2,1,0,1,3,2
7,35,2,0,0,0,0,1
7,119,2,2,0,1,4470,3
7,119,2,0,1,1,2844,1
7,119,2,1,0,0,1107,0
7,80,3,0,0,0,0,0
7,80,3,1,0,0,0,0
7,80,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,113,3,0,0,0,0,0
7,113,3,0,0,0,0,0
7,113,3,0,0,0,0,0
7,113,3,0,0,0,0,0
7,30,3,0,0,0,0,0
7,35,3,0,0,0,0,0
7,35,3,0,0,0,0,1
7,35,3,0,0,0,0,1
7,119,3,0,0,0,1,0
7,15,3,0,0,0,0,0
7,15,3,0,0,0,0,0
7,15,3,0,0,0,1,0
7,113,1,0,0,0,0,0
7,30,1,4,1,1,12,3
7,30,1,14,0,1,1,4
7,20,1,8,1,0,0,3
7,20,1,3,0,0,0,2
7,20,1,9,0,0,0,0
7,113,2,0,0,0,13,1
7,113,2,1,0,3,31,1
7,80,2,0,0,0,28,2
7,80,3,1,0,0,0,0
7,113,3,0,0,0,0,0
7,40,3,0,0,0,0,0
7,40,3,0,0,0,0,0
7,30,3,1,3,0,0,0
7,35,3,0,0,0,0,0
7,119,3,0,0,0,0,2
7,119,3,0,0,0,0,1
7,15,3,0,0,0,0,0
7,113,1,1,0,0,0,0
7,40,1,0,0,0,0,0
7,40,1,0,0,0,0,0
7,30,1,2,1,0,1,0
7,35,1,0,0,0,0,0
7,119,1,14,4,0,17,1
7,119,1,1,1,0,0,1
7,20,1,1,0,0,0,3
7,80,1,0,0,0,0,0
7,80,1,0,0,0,0,0
7,80,2,1,0,1,0,0
7,80,2,1,0,0,5,0
7,113,2,0,0,2,19,0
7,40,2,1,0,0,0,0
7,40,2,0,0,0,0,0
7,40,2,0,0,0,2,1
7,40,2,0,0,1,0,1
7,30,2,1,0,0,0,1
7,30,2,0,1,0,0,0
7,30,2,0,1,0,61,0
7,30,2,5,0,0,8,0
7,30,2,5,2,0,0,0
7,35,2,2,2,0,31,0
7,35,2,0,0,0,0,1
7,35,2,2,1,0,151,0
7,119,2,6,1,0,531,0
7,119,2,1,0,0,12,0
7,20,2,2,0,0,13,0
7,20,2,3,0,0,33,1
7,20,2,1,0,0,24,0
7,20,2,1,1,0,0,0
7,20,2,1,0,0,0,0
7,20,2,0,0,2,45,3
7,20,2,2,0,0,7,1
7,20,2,0,0,0,16,1
7,20,2,3,0,2,17,6
7,20,2,1,0,5,83,0
7,80,2,0,0,0,7,0
7,80,2,4,0,0,0,0
7,80,2,2,1,6,28,0
7,80,2,0,0,1,9,1
7,15,2,0,1,0,0,0
7,15,2,5,1,0,0,0
7,15,2,0,0,0,66,0
7,15,2,1,2,0,52,0
7,15,2,0,1,5,256,0
7,40,3,0,0,0,0,0
7,40,3,0,0,0,0,0
7,40,3,0,0,0,1,0
7,119,3,0,0,0,0,0
7,119,3,0,0,0,0,1
7,20,3,1,0,0,0,1
7,20,3,0,0,0,0,0
7,20,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,80,3,0,0,0,0,0
7,15,3,0,1,0,0,0
8,40,1,3,0,0,0,0
8,40,1,0,0,0,22,1
8,20,1,2,1,0,0,0
8,30,2,1,0,0,3,0
8,30,3,2,0,1,0,0
8,119,3,0,0,0,0,0
8,119,3,0,0,0,0,0
8,20,3,0,0,0,0,0
8,20,3,0,0,1,0,0
8,20,3,0,0,0,0,1
8,80,3,0,0,0,0,0
8,80,3,0,0,0,0,0
8,40,1,1,0,0,0,1
8,20,1,4,0,0,0,2
8,20,1,3,0,0,0,0
8,20,1,2,0,0,0,0
8,30,2,6,0,0,5,0
8,40,3,0,0,0,0,0
8,30,3,2,0,0,0,0
8,119,3,0,0,0,3,1
8,80,3,0,0,0,0,0
8,15,3,0,0,0,0,0
8,15,3,0,0,0,0,0
8,80,1,1,1,0,0,0
8,80,1,3,0,0,0,0
8,80,1,1,1,0,0,0
8,113,1,0,0,0,0,0
8,113,1,0,0,0,0,0
8,40,1,4,0,0,0,0
8,119,1,0,1,0,44,0
8,119,1,0,0,0,0,0
8,119,1,0,0,0,0,0
8,119,1,0,0,0,1,2
8,20,1,3,0,0,0,0
8,20,1,2,0,0,0,1
8,20,1,3,0,0,0,0
8,20,1,0,0,0,0,0
8,80,1,0,1,0,0,0
8,80,1,0,0,0,8,0
8,80,1,0,0,0,0,1
8,80,2,0,0,0,1,0
8,80,2,0,0,0,2,0
8,80,2,0,0,0,4,0
8,40,2,0,0,0,0,0
8,30,2,3,1,0,3,0
8,30,2,2,1,0,27,0
8,35,2,0,0,0,840,1
8,35,2,0,0,0,1420,7
8,35,2,2,3,139,188,139
8,119,2,0,2,3,2697,1
8,119,2,1,3,1,6126,1
8,80,2,0,0,1,8,0
8,15,2,0,0,0,7,1
8,80,3,1,0,0,0,0
8,80,3,0,0,0,0,0
8,80,3,0,0,0,0,0
8,80,3,2,1,0,0,0
8,113,3,0,0,0,0,0
8,113,3,0,0,0,0,0
8,113,3,0,0,0,0,0
8,113,3,0,0,0,0,0
8,30,3,0,3,0,0,0
8,30,3,0,0,0,0,0
8,30,3,0,0,0,0,0
8,35,3,0,0,0,1,0
8,35,3,0,0,0,0,0
8,35,3,0,0,0,0,0
8,35,3,0,0,0,0,0
8,119,3,0,0,0,0,0
8,15,3,1,1,0,0,0
8,15,3,0,0,0,0,0
8,20,1,3,0,0,0,0
8,80,1,0,0,0,4,0
8,40,2,0,1,2,0,1
8,80,2,1,1,0,38,0
8,80,2,0,0,0,34,1
8,113,3,0,0,0,0,0
8,40,3,1,0,0,0,0
8,40,3,0,0,0,0,0
8,35,3,1,0,0,0,1
8,119,3,0,0,0,0,1
8,15,3,0,0,0,0,0
8,80,1,1,0,0,0,0
8,80,1,3,0,0,3,0
8,113,1,0,0,0,0,0
8,113,1,0,2,0,0,0
8,113,1,0,0,0,0,0
8,40,1,0,0,0,1,0
8,30,1,2,0,0,22,0
8,30,1,3,1,0,6,0
8,30,1,1,0,0,14,0
8,30,1,0,1,0,20,0
8,30,1,0,0,0,7,0
8,35,1,0,0,0,0,0
8,119,1,2,2,0,13,2
8,20,1,1,0,0,0,0
8,80,1,0,0,0,0,0
8,80,2,0,0,2,2,0
8,80,2,0,0,0,6,0
8,113,2,0,0,1,7,0
8,113,2,1,0,0,0,0
8,113,2,1,1,1,5,0
8,113,2,1,0,0,0,0
8,113,2,0,0,0,0,0
8,40,2,0,0,0,3,0
8,40,2,0,1,0,11,0
8,40,2,0,0,0,3,0
8,30,2,1,0,0,0,0
8,35,2,2,0,0,650,0
8,35,2,0,0,8,35,10
8,119,2,9,1,0,85,0
8,119,2,3,0,0,103,0
8,119,2,4,2,0,770,0
8,20,2,2,1,0,14,0
8,20,2,0,3,0,22,0
8,20,2,2,0,0,49,1
8,20,2,1,3,0,41,0
8,20,2,3,2,0,86,0
8,20,2,5,1,4,48,0
8,20,2,1,1,0,0,0
8,20,2,0,0,1,518,2
8,20,2,3,1,4,69,14
8,20,2,0,0,1,52,0
8,80,2,0,0,0,0,0
8,80,2,0,0,0,0,1
8,15,2,2,0,0,0,0
8,15,2,0,1,0,9,0
8,15,2,0,2,0,151,0
8,15,2,0,0,0,26,0
8,80,3,0,0,0,0,0
8,40,3,0,0,0,0,0
8,40,3,0,0,0,21,0
8,20,3,0,0,0,0,0
8,20,3,0,0,0,0,0
8,20,3,0,0,0,0,0
8,80,3,0,0,0,0,0
8,80,3,0,0,0,0,1
9,30,3,2,0,0,0,0
9,20,3,2,0,0,5,0
9,80,3,0,0,0,0,0
9,20,1,1,0,0,0,3
9,20,1,2,0,0,1,1
9,80,3,0,0,6,0,0
9,40,3,0,0,0,83,0
9,30,3,0,0,2,8,0
9,35,3,0,0,0,0,0
9,35,3,0,0,0,20,0
9,119,3,0,0,0,0,0
9,20,3,0,0,0,1,0
9,80,3,0,0,0,0,0
9,80,1,1,0,0,0,0
9,80,1,0,1,0,0,0
9,80,1,1,0,0,0,0
9,80,1,2,0,0,0,0
9,113,1,1,0,0,0,0
9,113,1,0,0,0,0,0
9,113,1,0,1,0,0,0
9,40,1,0,0,2,1470,3
9,40,1,1,0,0,0,0
9,40,1,1,0,0,10,0
9,40,1,0,0,1,570,1
9,30,1,5,1,1,4,1
9,30,1,8,2,9,4,0
9,119,1,0,1,1,6800,0
9,119,1,5,0,0,740,1
9,119,1,1,0,0,370,1
9,119,1,1,1,1,380,0
9,119,1,0,0,0,7,0
9,20,1,5,0,1,0,0
9,20,1,1,0,3,0,1
9,20,1,0,0,2,0,2
9,20,1,3,0,0,0,0
9,20,1,4,0,0,0,1
9,20,1,3,1,1,0,1
9,80,1,0,0,0,14,0
9,80,1,1,1,0,570,0
9,80,1,0,1,0,56,1
9,80,1,0,0,0,2241,4
9,80,1,0,0,0,11,0
9,80,2,0,0,0,2,0
9,80,2,0,0,4,6,0
9,80,2,0,2,1,0,0
9,80,2,0,0,0,0,0
9,113,2,0,0,0,3,0
9,113,2,0,0,0,0,0
9,40,2,0,1,0,0,2
9,40,2,0,0,0,23,1
9,40,2,0,0,0,2,1
9,35,2,0,0,0,3100,3
9,119,2,1,1,10,2822,4
9,119,2,0,1,0,1371,2
9,119,2,0,1,4,1740,6
9,20,2,0,2,0,41,0
9,20,2,2,0,0,22,0
9,80,2,0,0,1,8,0
9,80,2,0,0,18,80,20
9,80,2,2,0,0,36,0
9,80,2,0,0,0,6,0
9,80,3,0,1,2,2,0
9,80,3,1,0,1,0,0
9,80,3,0,1,0,0,0
9,80,3,0,0,3,0,0
9,113,3,0,0,0,0,0
9,40,3,0,0,0,22,0
9,30,3,0,1,0,0,0
9,30,3,0,0,0,0,0
9,35,3,1,0,0,650,0
9,35,3,0,0,0,55,0
9,35,3,2,2,0,0,0
9,119,3,0,0,0,0,0
9,119,3,0,0,0,0,0
9,15,3,0,0,0,0,1
9,15,3,0,0,0,0,0
9,30,1,0,1,0,0,0
9,80,2,1,0,1,25,0
9,113,3,0,0,0,0,0
9,113,3,0,0,0,0,1
9,113,3,0,0,0,0,0
9,113,3,0,0,0,0,0
9,40,3,0,0,0,0,0
9,40,3,0,0,0,0,0
9,40,3,0,0,0,4,0
9,30,3,0,1,4,0,0
9,119,3,0,0,0,0,0
9,80,3,0,0,0,0,0
9,80,3,0,0,0,2,0
9,15,3,0,0,0,0,0
9,15,3,0,0,0,0,0
9,15,3,0,0,0,0,0
9,80,1,1,0,0,0,0
9,113,1,1,0,0,0,0
9,113,1,1,0,0,0,0
9,40,1,0,0,7,210,7
9,35,1,0,0,0,0,0
9,20,1,0,2,0,0,1
9,20,1,2,1,0,0,0
9,80,2,0,0,8,1,0
9,113,2,1,0,0,3,1
9,113,2,0,0,0,1,0
9,113,2,0,1,0,0,0
9,40,2,1,0,1,4,0
9,40,2,0,0,0,0,0
9,30,2,2,3,0,6,0
9,30,2,7,0,0,10,1
9,30,2,3,1,0,8,0
9,30,2,0,0,0,9,0
9,30,2,2,0,0,6,0
9,35,2,3,0,0,61,0
9,35,2,0,4,0,3882,0
9,35,2,2,0,3,77,1
9,35,2,0,0,2,25,4
9,119,2,0,0,1,2571,1
9,119,2,2,0,0,92,0
9,20,2,3,1,0,18,0
9,20,2,0,0,1,30,0
9,20,2,0,1,0,24,0
9,20,2,0,0,0,0,0
9,20,2,0,1,0,62,0
9,20,2,1,0,0,47,1
9,20,2,0,0,0,31,0
9,20,2,0,0,0,148,0
9,15,2,1,1,0,0,0
9,15,2,0,0,0,0,0
9,15,2,0,0,0,8,0
9,15,2,0,0,0,71,0
9,15,2,1,3,1,860,0
9,119,3,0,0,0,0,0
9,20,3,0,0,0,0,0
9,20,3,0,0,0,0,0
9,20,3,0,0,0,0,0
9,20,3,0,0,0,0,0
9,80,3,0,0,0,0,0
10,40,3,0,0,0,40,3
10,40,3,0,0,0,410,1
10,119,1,0,0,0,2400,0
10,80,1,1,2,0,0,0
10,80,1,0,0,0,0,0
10,80,1,0,0,0,0,0
10,113,1,0,0,0,0,1
10,113,1,0,0,0,0,0
10,40,1,0,0,0,80,0
10,40,1,0,2,0,150,1
10,40,1,0,0,3,770,5
10,40,1,0,0,2,1330,5
10,30,1,3,4,0,0,0
10,30,1,1,4,0,10,0
10,30,1,0,0,0,0,0
10,119,1,0,1,0,1770,2
10,20,1,5,1,0,1,1
10,20,1,5,0,0,0,0
10,20,1,1,1,0,0,0
10,20,1,0,0,0,0,0
10,20,1,5,0,0,0,1
10,80,1,0,0,0,300,0
10,80,1,0,0,0,50,0
10,80,1,0,0,0,0,0
10,80,1,0,0,0,0,1
10,80,1,1,0,0,30,0
10,80,2,1,0,0,0,0
10,80,2,0,1,4,6,0
10,113,2,0,0,0,5,4
10,40,2,3,0,0,15,0
10,40,2,2,0,0,3,0
10,40,2,1,0,1,36,0
10,40,2,0,0,0,7,0
10,35,2,0,0,0,6,0
10,119,2,0,0,1,1750,4
10,119,2,0,1,0,5441,2
10,119,2,0,0,0,2538,1
10,15,2,0,0,0,23,0
10,80,3,0,0,0,0,0
10,80,3,0,0,0,0,0
10,80,3,0,0,0,0,0
10,80,3,0,0,0,0,1
10,113,3,0,2,2,0,0
10,113,3,0,0,0,0,0
10,113,3,0,0,0,0,2
10,40,3,0,2,0,180,0
10,30,3,0,1,0,58,0
10,30,3,0,0,0,0,0
10,30,3,0,0,0,0,0
10,35,3,0,0,0,110,0
10,35,3,0,1,0,38,1
10,35,3,0,0,0,0,0
10,35,3,0,0,0,50,0
10,119,3,0,0,1,8,0
10,119,3,0,0,0,0,1
10,15,3,0,0,0,0,0
10,15,3,0,0,0,0,0
10,15,3,0,0,0,0,0
10,119,1,0,0,0,8100,2
10,80,2,0,0,0,12,2
10,80,2,0,0,2,28,2
10,113,3,0,0,0,0,0
10,113,3,0,0,0,0,0
10,40,3,0,0,0,50,0
10,40,3,0,0,0,130,0
10,30,3,0,1,1,0,1
10,30,3,0,0,0,0,1
10,119,3,0,0,0,0,0
10,119,3,0,0,0,0,0
10,119,3,0,0,0,17,0
10,80,3,0,0,0,0,0
10,15,3,0,0,0,0,0
10,15,3,0,0,0,0,0
10,80,1,2,2,0,20,1
10,80,1,1,4,1,0,0
10,113,1,0,0,0,0,0
10,113,1,0,0,0,0,0
10,113,1,0,0,0,0,0
10,40,1,0,0,1,270,1
10,35,1,2,0,0,0,0
10,119,1,1,0,0,151,0
10,119,1,5,2,0,312,2
10,80,2,0,2,0,7,0
10,80,2,0,0,0,3,0
10,80,2,0,0,0,9,0
10,113,2,0,1,0,5,0
10,113,2,0,0,0,3,0
10,113,2,0,0,0,3,0
10,113,2,1,1,0,4,2
10,40,2,0,0,3,58,1
10,30,2,0,0,0,7,0
10,30,2,0,3,0,0,0
10,30,2,0,0,0,17,1
10,30,2,0,2,0,14,1
10,30,2,1,0,0,38,0
10,35,2,0,0,0,22,0
10,35,2,1,0,0,37,2
10,35,2,0,0,0,98,0
10,35,2,1,0,0,35,4
10,119,2,0,1,1,680,0
10,119,2,0,0,1,2150,1
10,20,2,0,0,0,26,0
10,20,2,1,0,0,253,0
10,20,2,1,0,0,255,0
10,20,2,0,0,1,53,0
10,20,2,1,0,0,27,0
10,80,2,0,0,4,22,0
10,80,2,0,0,3,19,1
10,80,2,0,0,1,18,0
10,15,2,2,0,0,0,0
10,15,2,0,0,0,0,0
10,15,2,1,0,0,4,0
10,15,2,0,1,0,10,1
10,80,3,0,0,0,0,0
10,35,3,2,0,0,0,0
10,20,3,0,0,0,0,0
10,80,3,0,0,0,0,1
10,80,3,0,0,0,0,0
10,80,3,0,0,0,0,0
10,80,3,0,0,0,0,0
